anos_experiencia,Angular,BDD,Bootstrap,CICD,CSS,Cucumber,Django,Gestão de Custos,Gestão de Escopo,Gestão de Pessoas,Gestão de Qualidade,Gestão de Riscos,Gestão de Stakeholders,Gestão de Tempo,Gestão Ágil,HTML,JUnit,Java,JavaScript,Jira,Kanban,Lean,MS Project,MVP,Microservices,NoSQL,Node.js,OKRs,PMBOK,Postman,Python,RESTful APIs,React,Ruby on Rails,SAFE,SQL,Scrum,Scrum Master,Selenium,SoapUI,Spring Boot,TDD,TestNG,Testes Automatizados,Testes Funcionais,Testes de Carga,Testes de Performance,Testes de Regressão,Testes de Segurança,Testes de Usabilidade,Trello,TypeScript,User Stories,Vue.js,XP,categoria
29,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2
7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2
22,4.0,7.0,4.0,9.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,4.0,7.0,0.0,6.0,2.0,5.0,0.0,9.0,4.0,9.0,6.0,5.0,7.0,8.0,0.0,9.0,3.0,0.0,3.0,8.0,5.0,1.0,0.0,10.0,0.0,4.0,7.0,6.0,9.0,2.0,9.0,2.0,0.0,3.0,3.0,0.0,10.0,5.0,0.0,4.0,5.0,8.0,4.0,0.0,2
24,3.0,4.0,7.0,0.0,10.0,7.0,8.0,10.0,4.0,8.0,8.0,5.0,3.0,6.0,2.0,1.0,4.0,3.0,6.0,1.0,8.0,8.0,6.0,7.0,6.0,10.0,9.0,2.0,1.0,3.0,7.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,5.0,3.0,6.0,4.0,8.0,8.0,10.0,5.0,8.0,6.0,5.0,9.0,5.0,6.0,1.0,4.0,3.0,2
15,2.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,8.0,1.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,6.0,4.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,2
8,5.0,9.0,9.0,1.0,10.0,5.0,9.0,8.0,10.0,8.0,9.0,4.0,9.0,6.0,5.0,7.0,9.0,6.0,7.0,10.0,10.0,6.0,5.0,9.0,8.0,8.0,7.0,8.0,3.0,4.0,1.0,5.0,2.0,2.0,6.0,1.0,10.0,5.0,8.0,4.0,9.0,1.0,6.0,3.0,4.0,10.0,8.0,10.0,5.0,4.0,4.0,7.0,2.0,8.0,1.0,1
27,3.0,2.0,6.0,6.0,5.0,0.0,0.0,5.0,6.0,5.0,8.0,5.0,3.0,9.0,0.0,9.0,10.0,0.0,4.0,10.0,10.0,0.0,7.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,6.0,6.0,10.0,0.0,5.0,0.0,5.0,7.0,0.0,3.0,8.0,4.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,4.0,10.0,2
16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,1.0,8.0,8.0,0.0,5.0,0.0,4.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2
9,7.0,1.0,8.0,5.0,8.0,8.0,4.0,4.0,7.0,3.0,3.0,5.0,10.0,2.0,10.0,3.0,3.0,6.0,8.0,3.0,6.0,7.0,9.0,6.0,4.0,10.0,3.0,8.0,2.0,3.0,7.0,1.0,3.0,10.0,10.0,0.0,6.0,2.0,9.0,4.0,9.0,8.0,5.0,1.0,8.0,2.0,3.0,10.0,3.0,3.0,4.0,9.0,9.0,1.0,4.0,1
22,9.0,5.0,2.0,6.0,0.0,8.0,0.0,10.0,9.0,6.0,0.0,1.0,3.0,0.0,0.0,5.0,4.0,6.0,0.0,7.0,2.0,9.0,0.0,5.0,5.0,7.0,0.0,9.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,10.0,0.0,5.0,0.0,9.0,9.0,9.0,0.0,7.0,1.0,3.0,0.0,0.0,7.0,5.0,0.0,1.0,8.0,0.0,8.0,2
5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2
26,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16,0.0,0.0,9.0,4.0,9.0,7.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,7.0,9.0,0.0,0.0,4.0,3.0,9.0,4.0,5.0,0.0,8.0,3.0,2.0,3.0,7.0,8.0,0.0,1.0,4.0,0.0,4.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,3.0,0.0,0.0,2
1,5.0,8.0,0.0,8.0,0.0,2.0,4.0,10.0,7.0,10.0,0.0,0.0,0.0,9.0,10.0,2.0,7.0,4.0,3.0,6.0,9.0,9.0,3.0,4.0,6.0,2.0,4.0,6.0,7.0,8.0,1.0,0.0,0.0,3.0,5.0,4.0,0.0,5.0,3.0,4.0,3.0,0.0,3.0,9.0,0.0,7.0,10.0,5.0,7.0,3.0,1.0,9.0,3.0,8.0,3.0,0
0,0.0,1.0,0.0,6.0,0.0,9.0,2.0,8.0,0.0,8.0,4.0,9.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,8.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,9.0,4.0,6.0,7.0,9.0,3.0,9.0,5.0,4.0,6.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0,5.0,9.0,1.0,5.0,5.0,0.0,5.0,9.0,0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0
6,9.0,10.0,5.0,1.0,5.0,1.0,9.0,9.0,5.0,5.0,5.0,4.0,9.0,4.0,2.0,5.0,5.0,7.0,2.0,6.0,8.0,6.0,10.0,1.0,7.0,7.0,9.0,4.0,8.0,6.0,6.0,5.0,6.0,9.0,9.0,3.0,1.0,4.0,9.0,8.0,6.0,2.0,1.0,5.0,10.0,6.0,8.0,8.0,1.0,9.0,0.0,0.0,9.0,10.0,1.0,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,8.0,10.0,5.0,7.0,2.0,6.0,3.0,8.0,9.0,1.0,6.0,8.0,10.0,1.0,8.0,3.0,7.0,7.0,1.0,7.0,10.0,1.0,2.0,10.0,10.0,1.0,9.0,6.0,2.0,8.0,10.0,2.0,9.0,1.0,7.0,9.0,4.0,1.0,2.0,4.0,1.0,10.0,1.0,7.0,3.0,8.0,6.0,10.0,4.0,2.0,7.0,9.0,6.0,8.0,8.0,0
18,0.0,1.0,1.0,6.0,7.0,4.0,6.0,5.0,10.0,4.0,6.0,9.0,4.0,3.0,0.0,6.0,8.0,0.0,0.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,8.0,4.0,10.0,1.0,0.0,8.0,4.0,4.0,0.0,0.0,4.0,0.0,7.0,8.0,0.0,7.0,5.0,5.0,3.0,1.0,9.0,2.0,0.0,10.0,2.0,4.0,0.0,5.0,2
11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,7.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,2.0,10.0,10.0,4.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,9.0,6.0,0.0,2
23,0.0,0.0,0.0,7.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,5.0,2.0,0.0,5.0,0.0,3.0,10.0,7.0,0.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,0.0,0.0,3.0,5.0,4.0,8.0,8.0,0.0,0.0,0.0,7.0,9.0,1.0,2.0,7.0,2
17,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,10.0,8.0,2.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,4.0,0.0,2.0,8.0,0.0,0.0,6.0,0.0,0.0,9.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,2
23,10.0,1.0,8.0,9.0,6.0,9.0,0.0,0.0,9.0,0.0,9.0,1.0,2.0,9.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,1.0,7.0,6.0,5.0,4.0,6.0,3.0,2.0,4.0,4.0,10.0,0.0,2.0,4.0,9.0,3.0,1.0,7.0,8.0,3.0,8.0,7.0,3.0,5.0,2.0,7.0,5.0,10.0,1.0,5.0,5.0,9.0,7.0,2
25,7.0,6.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,6.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,3.0,0.0,3.0,6.0,0.0,2
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,9.0,5.0,0.0,9.0,2.0,0.0,8.0,1.0,5.0,5.0,3.0,0.0,9.0,7.0,4.0,3.0,9.0,0.0,3.0,6.0,6.0,0.0,2.0,2.0,4.0,10.0,0.0,2.0,1.0,6.0,0.0,5.0,10.0,10.0,3.0,6.0,0.0,10.0,0.0,3.0,2.0,0.0,2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,10.0,6.0,8.0,3.0,2.0,10.0,4.0,4.0,7.0,6.0,4.0,9.0,10.0,7.0,4.0,10.0,8.0,5.0,7.0,7.0,7.0,7.0,1.0,5.0,2.0,6.0,5.0,5.0,2.0,3.0,6.0,3.0,1.0,8.0,6.0,5.0,3.0,10.0,6.0,2.0,4.0,9.0,10.0,5.0,10.0,2.0,8.0,2.0,2.0,2.0,1.0,8.0,2.0,7.0,2.0,1
15,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,2
18,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,7.0,1.0,5.0,6.0,10.0,0.0,0.0,4.0,9.0,8.0,6.0,5.0,2.0,8.0,10.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,5.0,4.0,0.0,2.0,8.0,8.0,6.0,2.0,7.0,9.0,4.0,0.0,1.0,3.0,4.0,10.0,7.0,0.0,6.0,0.0,8.0,4.0,0.0,0.0,2
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2
28,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,2
23,10.0,8.0,5.0,9.0,6.0,10.0,10.0,4.0,3.0,7.0,8.0,4.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,8.0,8.0,6.0,4.0,0.0,5.0,3.0,0.0,0.0,6.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,9.0,1.0,2.0,10.0,0.0,0.0,7.0,4.0,5.0,5.0,1.0,0.0,1.0,2.0,5.0,1.0,8.0,10.0,2
27,2.0,3.0,1.0,4.0,6.0,5.0,4.0,4.0,9.0,3.0,9.0,1.0,9.0,0.0,2.0,2.0,9.0,8.0,2.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,8.0,5.0,10.0,10.0,7.0,8.0,3.0,9.0,4.0,5.0,9.0,0.0,4.0,8.0,2.0,9.0,1.0,2.0,6.0,4.0,6.0,9.0,2.0,1.0,4.0,7.0,7.0,5.0,8.0,2
15,10.0,2.0,3.0,0.0,10.0,8.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,3.0,8.0,0.0,0.0,0.0,5.0,0.0,2
7,1.0,8.0,4.0,1.0,10.0,5.0,3.0,3.0,6.0,6.0,2.0,4.0,6.0,7.0,5.0,1.0,1.0,8.0,1.0,3.0,9.0,9.0,7.0,0.0,3.0,10.0,1.0,7.0,0.0,8.0,2.0,0.0,7.0,7.0,1.0,3.0,10.0,8.0,7.0,9.0,6.0,0.0,10.0,4.0,3.0,1.0,6.0,0.0,5.0,3.0,0.0,9.0,4.0,9.0,9.0,1
25,0.0,1.0,0.0,0.0,6.0,7.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,1.0,7.0,8.0,10.0,8.0,3.0,0.0,0.0,10.0,8.0,0.0,4.0,0.0,0.0,8.0,0.0,6.0,0.0,1.0,6.0,0.0,0.0,10.0,5.0,6.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,10.0,2.0,2
5,1.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,5.0,0.0,3.0,8.0,0.0,3.0,6.0,0.0,0.0,10.0,8.0,0.0,9.0,0.0,8.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,7.0,6.0,8.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,9.0,3.0,4.0,9.0,0.0,0.0,0.0,4.0,9.0,2.0,1
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,3.0,10.0,0.0,0.0,0.0,7.0,9.0,10.0,0.0,6.0,1.0,1.0,0.0,0.0,6.0,0.0,7.0,5.0,0.0,4.0,4.0,2.0,0.0,9.0,9.0,0.0,2.0,6.0,10.0,0.0,10.0,6.0,5.0,1.0,8.0,5.0,0.0,0.0,6.0,0.0,0.0,8.0,10.0,1.0,0
10,10.0,1.0,4.0,3.0,2.0,4.0,10.0,10.0,2.0,3.0,7.0,0.0,6.0,0.0,9.0,0.0,3.0,7.0,0.0,10.0,10.0,7.0,3.0,1.0,0.0,8.0,9.0,1.0,3.0,10.0,8.0,5.0,5.0,4.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,8.0,4.0,8.0,2.0,10.0,7.0,4.0,6.0,0.0,8.0,9.0,0.0,8.0,1
2,0.0,0.0,7.0,1.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,0.0,1.0,0
14,0.0,7.0,0.0,5.0,8.0,3.0,0.0,1.0,6.0,9.0,6.0,6.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,7.0,0.0,10.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,6.0,4.0,4.0,7.0,0.0,3.0,5.0,7.0,8.0,1.0,4.0,9.0,5.0,4.0,2.0,7.0,1
7,4.0,6.0,10.0,1.0,2.0,10.0,3.0,5.0,9.0,1.0,10.0,0.0,3.0,8.0,2.0,0.0,6.0,8.0,4.0,9.0,7.0,3.0,2.0,5.0,5.0,8.0,6.0,8.0,5.0,6.0,0.0,10.0,4.0,4.0,3.0,1.0,10.0,6.0,0.0,10.0,7.0,3.0,4.0,4.0,3.0,3.0,1.0,8.0,7.0,3.0,8.0,6.0,6.0,2.0,10.0,1
28,0.0,0.0,7.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,9.0,5.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,10.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,8.0,0.0,2
6,10.0,4.0,8.0,7.0,2.0,9.0,7.0,5.0,0.0,3.0,0.0,6.0,5.0,10.0,3.0,10.0,8.0,4.0,8.0,2.0,10.0,0.0,9.0,8.0,2.0,3.0,3.0,1.0,9.0,1.0,1.0,2.0,8.0,6.0,2.0,7.0,5.0,5.0,7.0,7.0,1.0,7.0,2.0,7.0,10.0,6.0,3.0,8.0,9.0,10.0,4.0,4.0,10.0,1.0,2.0,1
22,8.0,1.0,8.0,5.0,10.0,7.0,2.0,10.0,9.0,10.0,1.0,0.0,4.0,5.0,0.0,5.0,8.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,3.0,6.0,3.0,8.0,9.0,10.0,1.0,10.0,2.0,4.0,0.0,8.0,0.0,8.0,4.0,1.0,9.0,5.0,10.0,6.0,4.0,0.0,5.0,3.0,9.0,8.0,1.0,0.0,10.0,0.0,8.0,2
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2
27,3.0,0.0,4.0,7.0,7.0,10.0,4.0,5.0,3.0,2.0,7.0,7.0,2.0,0.0,7.0,5.0,9.0,7.0,3.0,2.0,10.0,0.0,4.0,7.0,1.0,6.0,8.0,2.0,1.0,10.0,2.0,0.0,0.0,8.0,0.0,4.0,3.0,9.0,2.0,0.0,4.0,8.0,4.0,7.0,1.0,9.0,6.0,9.0,8.0,10.0,1.0,6.0,10.0,5.0,5.0,2
20,10.0,3.0,6.0,7.0,8.0,5.0,7.0,6.0,8.0,9.0,10.0,4.0,10.0,4.0,2.0,5.0,5.0,9.0,10.0,10.0,10.0,10.0,1.0,5.0,9.0,3.0,3.0,8.0,2.0,0.0,3.0,2.0,7.0,8.0,5.0,3.0,10.0,10.0,0.0,2.0,8.0,5.0,6.0,9.0,8.0,4.0,7.0,9.0,4.0,3.0,4.0,10.0,1.0,8.0,3.0,2
20,5.0,7.0,2.0,4.0,7.0,0.0,7.0,8.0,10.0,9.0,9.0,2.0,2.0,0.0,2.0,7.0,4.0,8.0,3.0,0.0,2.0,7.0,5.0,1.0,3.0,0.0,5.0,0.0,10.0,5.0,9.0,6.0,6.0,0.0,4.0,1.0,2.0,0.0,2.0,2.0,10.0,4.0,0.0,6.0,1.0,2.0,10.0,8.0,4.0,3.0,8.0,7.0,0.0,3.0,0.0,2
11,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,10.0,0.0,6.0,2.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,1
25,7.0,5.0,3.0,8.0,0.0,8.0,0.0,8.0,0.0,2.0,0.0,5.0,8.0,6.0,0.0,0.0,0.0,6.0,0.0,7.0,6.0,1.0,8.0,1.0,6.0,9.0,6.0,0.0,0.0,9.0,5.0,2.0,10.0,5.0,0.0,0.0,4.0,8.0,8.0,2.0,0.0,1.0,9.0,7.0,0.0,9.0,3.0,4.0,9.0,2.0,10.0,0.0,3.0,4.0,3.0,2
20,0.0,8.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,6.0,0.0,3.0,7.0,0.0,7.0,3.0,0.0,2.0,7.0,0.0,4.0,0.0,0.0,3.0,5.0,0.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,6.0,0.0,5.0,0.0,0.0,2
4,9.0,0.0,3.0,0.0,0.0,4.0,10.0,7.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,9.0,4.0,9.0,7.0,6.0,5.0,0.0,7.0,9.0,9.0,9.0,3.0,10.0,4.0,0.0,9.0,0.0,5.0,2.0,1.0,7.0,0.0,6.0,9.0,3.0,7.0,5.0,6.0,2.0,4.0,0.0,6.0,5.0,6.0,3.0,5.0,0.0,1.0,0
3,9.0,0.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,9.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,8.0,0.0,5.0,0.0,8.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,9.0,5.0,3.0,0.0,6.0,6.0,7.0,0.0,6.0,0.0,4.0,0
17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2
